release_speed,launch_angle,launch_speed,bat_speed,swing_length,pitch_type,balls,strikes,stand,p_throws,estimated_woba_using_speedangle,hit_outcome
93.8,15.0,97.8,72.0,7.5,SI,3,2,L,R,0.741,1
93.0,6.0,109.6,73.0,8.0,FF,2,1,R,L,0.631,1
94.2,28.0,97.8,63.7,5.5,FF,2,1,L,R,0.7020909090909092,2
92.3,39.0,67.2,73.0,7.1,FF,0,0,R,R,0.557,2
96.2,25.0,103.5,72.76666666666667,6.733333333333333,FF,3,2,R,R,1.2717833333333333,2
96.3,-14.0,100.3,74.2,6.9,FF,0,0,L,R,0.251,1
87.1,18.0,72.8,70.7,8.2,SL,2,1,R,R,0.78,2
95.7,11.0,93.2,57.8,6.1,FF,2,0,R,R,0.757,1
85.4,-2.0,100.7,70.6,7.8,SL,0,2,L,R,0.351,1
96.7,38.0,110.2,80.0,7.7,FF,0,0,R,R,1.6726666666666663,3
96.4,21.0,82.8,67.8,6.3,FF,3,2,L,R,0.621,1
95.5,31.0,104.9,76.2,7.6,FF,1,1,L,R,1.6032142857142853,3
89.2,6.0,100.4,72.4,8.2,FC,1,2,R,R,0.584,1
90.8,5.0,105.9,72.5,7.4,FC,3,1,L,R,0.553,1
98.2,18.0,87.8,70.4,5.6,FC,3,1,R,R,0.768,2
88.2,8.0,106.3,86.1,8.0,SL,2,2,R,R,0.669,1
99.2,29.0,103.4,73.3,8.1,FC,0,1,L,R,1.3250199999999994,2
99.7,-1.0,104.5,69.9,6.8,FC,3,2,L,R,0.4,1
93.3,7.0,99.9,69.5,7.0,SI,0,0,L,R,0.589,1
87.2,18.0,109.3,76.2,8.4,CH,1,1,R,R,1.0173333333333334,2
90.5,9.0,113.6,77.8,7.733333333333334,FF,1,0,L,R,0.871,2
74.1,16.0,78.7,55.8,5.7,SL,0,2,L,R,0.86,2
86.8,7.0,94.1,70.2,8.1,CH,0,1,L,R,0.531,1
86.3,31.0,101.2,71.86666666666666,7.333333333333333,CH,0,2,R,R,1.008457142857143,3
92.0,-10.0,102.7,69.9,6.1,SI,3,2,R,L,0.288,1
94.2,17.0,104.6,74.4,6.6,FF,3,2,R,R,0.638,1
95.6,39.0,102.1,75.8,7.9,FF,1,2,R,R,0.6136363636363635,3
93.4,5.0,90.5,73.8,7.5,SI,1,0,R,R,0.393,1
94.4,16.0,85.7,73.5,7.6,FF,0,0,L,R,0.928,1
87.4,15.0,102.4,71.23333333333333,7.7,SL,0,1,L,L,0.661,2
92.5,10.0,103.6,75.5,7.8,SI,2,1,R,L,0.843,2
86.5,11.0,103.8,73.4,7.9,SL,2,0,R,L,0.912,2
83.3,9.0,108.0,74.8,6.7,CH,1,1,R,L,0.751,1
91.5,22.0,102.4,68.2,6.4,FF,1,0,L,L,0.874037037037037,2
95.8,32.0,101.2,67.5,6.4,SI,0,0,L,R,1.0173939393939393,3
96.6,-21.0,109.0,68.13333333333333,7.0,SI,1,1,R,R,0.228,1
97.1,31.0,73.1,67.6,6.5,FF,0,1,R,L,0.519,1
85.6,-41.0,93.2,77.6,7.3,CH,1,1,R,L,0.075,1
96.0,14.0,73.8,67.4,5.9,FF,0,2,L,R,0.445,1
81.9,25.0,105.7,71.9,7.9,SL,0,1,R,R,1.6584583333333327,3
90.2,22.0,103.0,75.26666666666667,7.066666666666666,SI,0,1,L,R,0.9262222222222224,2
87.7,27.0,94.6,70.1,6.5,FC,0,1,L,R,0.4635,2
84.9,15.0,111.3,79.5,7.8,CH,0,0,R,R,0.756,2
93.0,5.0,103.6,75.8,7.6,FC,0,1,L,R,0.547,2
89.4,10.0,95.5,72.4,7.5,SL,2,1,R,R,0.615,1
80.1,-2.0,75.5,77.5,8.5,SL,3,1,R,R,0.116,1
85.8,9.0,94.2,74.4,7.8,CU,0,1,R,R,0.587,1
82.2,2.0,87.5,67.7,6.8,CU,0,1,L,R,0.305,1
95.4,28.0,102.3,70.8,7.0,FF,1,0,L,R,1.2214651162790702,3
98.2,9.0,106.3,71.7,7.2,FF,2,2,L,R,0.749,1
83.0,13.0,83.4,74.9,6.9,CH,0,1,R,R,0.678,1
92.7,6.0,95.4,70.53333333333333,6.666666666666667,FF,2,0,R,R,0.487,1
95.2,16.0,97.1,65.0,6.5,FF,1,0,L,R,0.637,1
94.0,37.0,97.1,74.4,6.9,SI,2,1,L,R,0.315,3
94.9,16.0,88.4,64.8,5.6,SI,2,2,L,R,0.906,1
90.7,10.0,103.2,73.5,7.6,FF,1,0,L,R,0.766,1
92.0,35.0,103.0,74.4,7.4,FF,2,0,L,R,1.1709166666666664,3
92.4,24.0,107.2,77.8,7.8,FF,1,0,R,R,1.6922499999999998,1
95.1,14.0,86.7,58.9,5.6,SI,0,2,L,R,0.898,1
80.3,5.0,82.1,54.4,6.4,CH,1,2,L,R,0.265,1
81.8,8.0,85.3,70.1,7.8,CH,2,1,L,R,0.46,1
94.4,14.0,95.1,73.1,7.1,FF,2,1,L,R,0.901,1
90.0,57.0,86.2,77.1,7.8,FF,0,1,L,R,0.021,1
82.8,1.0,108.4,82.3,7.4,CH,0,1,R,R,0.462,1
92.1,26.0,102.8,72.8,6.9,SI,0,0,R,R,1.3093833333333331,3
89.7,14.0,108.5,77.5,7.6,FF,2,1,L,R,0.791,1
90.8,3.0,81.0,70.2,6.5,SI,0,2,R,R,0.224,1
83.0,6.0,86.8,68.3,7.4,CH,1,2,L,R,0.48,1
91.5,-18.0,34.5,51.23333333333333,5.466666666666666,SI,0,0,R,R,0.303,1
94.3,20.0,83.7,57.2,5.9,FF,1,1,L,R,0.722,1
97.7,10.0,101.6,70.5,5.5,FF,1,0,R,R,0.826,2
89.4,9.0,84.8,57.2,7.6,SL,3,2,R,R,0.438,1
94.8,-17.0,110.0,73.7,7.0,SI,3,2,L,L,0.255,1
90.4,5.0,76.2,82.8,7.2,CH,0,0,R,L,0.193,1
84.9,23.0,92.5,62.4,6.6,ST,1,1,L,R,0.181,2
92.9,-13.0,98.8,69.9,6.9,SI,3,1,R,R,0.22,1
91.2,8.0,93.9,69.2,7.4,FF,1,0,R,L,0.562,1
92.6,24.0,84.0,68.1,6.6,FF,1,1,R,L,0.195,1
92.9,35.0,102.4,68.8,7.0,FF,2,2,R,L,1.0063478260869567,3
89.8,13.666666666666666,102.56666666666666,54.0,6.2,FF,0,0,L,L,0.6554801587301587,1
85.3,16.0,84.2,77.2,7.8,FS,0,1,R,L,0.915,2
84.0,0.0,92.1,59.5,7.3,CH,1,1,R,L,0.279,1
86.1,13.0,81.6,60.8,7.9,FS,1,2,R,L,0.631,1
80.3,12.0,84.7,67.7,7.8,SL,0,2,R,L,0.616,1
83.5,2.0,96.9,70.7,7.3,CH,1,1,R,L,0.476,2
93.7,30.0,102.4,74.0,6.5,FF,2,1,R,L,1.1802380952380946,3
92.1,20.0,90.0,76.5,8.1,FF,0,0,L,L,0.346,1
95.0,11.0,94.9,67.8,6.7,FF,2,2,R,L,0.798,1
88.3,6.0,100.1,72.2,8.4,SL,3,2,R,L,0.584,1
77.0,15.0,105.2,76.06666666666666,7.633333333333333,CU,1,1,R,L,0.713,2
88.6,31.0,105.4,73.4,8.0,FF,2,0,R,L,1.6032142857142853,3
89.5,27.0,98.4,73.9,7.4,FF,1,0,R,L,0.6866800000000002,3
90.0,16.0,82.2,64.7,6.1,FF,2,2,R,L,0.941,1
90.7,10.0,96.7,71.4,6.4,FF,0,1,R,L,0.696,1
91.4,-23.0,53.3,51.23333333333333,5.466666666666666,FC,1,0,L,R,0.104,1
89.9,-5.0,103.9,75.0,6.8,FC,3,2,L,R,0.383,2
91.5,4.0,90.2,75.7,7.3,FC,0,0,R,R,0.387,1
86.7,18.0,78.4,72.7,6.8,SL,1,2,R,R,0.896,1
95.6,5.0,103.7,77.1,7.4,SI,1,1,R,R,0.547,1
95.1,33.0,101.8,73.0,7.6,FF,0,0,R,R,1.1390000000000002,3
93.1,7.0,91.6,70.1,6.5,SI,1,1,L,R,0.54,2
97.7,29.0,102.4,75.1,7.1,FF,1,1,R,R,1.2136304347826088,3
98.6,8.0,81.3,71.2,7.9,FF,2,1,R,R,0.342,1
94.1,9.0,106.9,75.0,7.6,FF,0,1,R,R,0.761,2
89.1,11.0,88.1,65.7,6.0,FC,0,1,L,R,0.596,1
92.3,7.0,102.1,78.2,7.6,SI,1,1,R,R,0.616,1
88.4,-30.0,82.2,53.7,6.0,CH,2,2,L,R,0.068,1
90.2,3.0,98.8,67.8,6.5,FC,3,2,L,R,0.488,1
87.0,14.0,92.1,68.3,7.1,CH,1,1,L,R,0.913,2
81.9,15.0,102.2,77.5,8.2,CU,1,0,R,L,0.661,1
94.8,34.0,103.1,71.4,7.8,FF,1,1,R,L,1.130027777777778,3
98.2,13.0,107.5,75.1,8.0,FF,0,0,L,R,0.87,1
96.5,7.0,87.1,78.2,8.1,FF,3,1,R,R,0.479,1
86.3,-1.0,91.8,64.3,7.5,CU,1,2,R,R,0.295,1
96.8,27.0,108.0,78.2,7.5,FF,0,0,R,L,1.921705882352941,3
82.8,16.0,88.5,79.2,7.6,ST,1,2,L,L,0.906,1
80.6,8.666666666666666,96.63333333333333,54.5,7.1,ST,1,2,R,L,0.7003333333333334,1
94.0,22.0,109.1,86.5,8.0,FF,2,2,L,R,1.6903333333333332,3
95.1,31.0,105.8,75.5,7.0,FF,2,0,R,R,1.6798333333333335,3
85.3,20.0,108.6,76.46666666666665,7.8,CH,3,2,L,R,1.3296944444444447,3
93.8,-25.0,90.0,68.6,6.6,FF,3,2,R,R,0.087,1
83.5,2.0,103.4,79.2,7.7,CH,0,1,R,R,0.524,1
84.8,10.0,107.1,73.8,8.0,CH,0,1,L,R,0.862,1
86.6,-1.0,102.9,76.0,7.6,SL,2,1,R,R,0.448,1
81.4,19.0,88.5,78.9,7.5,CU,0,2,R,R,0.6,1
80.7,16.0,105.8,71.9,7.9,CU,1,1,R,R,0.723,2
92.4,19.0,73.8,76.0,6.6,SL,0,1,L,R,0.874,1
96.1,5.0,89.1,68.3,6.9,SI,0,0,R,R,0.418,1
86.7,34.0,106.5,77.0,8.0,CU,2,0,L,R,1.6805294117647065,3
96.2,10.0,108.8,72.6,7.5,FF,0,1,L,R,0.933,1
83.5,11.0,90.4,68.2,6.6,CU,0,1,L,R,0.591,1
90.4,-22.0,104.8,79.1,7.3,SI,3,2,L,R,0.169,1
89.5,-12.0,104.6,70.6,6.9,SI,0,0,R,R,0.274,1
81.2,12.0,104.5,73.6,7.9,CU,0,0,L,R,0.958,2
97.5,12.0,86.7,68.9,6.7,FF,0,0,R,R,0.71,1
84.3,27.0,106.9,77.8,7.2,FS,1,1,L,R,1.8420851063829784,3
91.2,-17.0,99.2,71.8,6.2,FF,2,0,L,R,0.213,1
90.2,12.0,109.5,77.4,7.9,SI,3,1,R,R,0.918,2
84.6,6.0,102.8,72.2,7.9,FS,1,2,L,R,0.613,1
88.7,34.0,100.5,69.2,8.2,SL,0,1,R,R,0.8860967741935484,3
88.3,22.0,97.3,76.9,8.0,SL,1,2,R,R,0.327,2
82.5,11.0,87.9,74.3,8.1,CU,1,1,L,R,0.596,1
90.3,3.0,108.3,72.5,7.0,SI,1,1,L,L,0.506,1
85.3,22.0,100.0,67.0,8.1,CH,0,1,R,L,0.58825,2
85.0,34.0,73.0,71.9,8.0,CH,0,1,L,R,0.348,1
82.4,13.0,105.0,70.9,7.4,CH,1,2,L,R,0.869,1
82.4,21.0,103.2,72.6,7.4,CH,1,0,L,R,0.9185384615384616,2
91.5,41.0,74.6,76.2,8.4,FC,0,0,R,R,0.15,1
82.7,29.0,105.1,75.4,7.1,ST,2,2,L,R,1.643431818181818,3
80.7,-32.0,40.1,60.53333333333333,7.3,CH,0,1,R,R,0.3,1
83.6,-2.0,113.5,80.2,8.1,CH,1,1,R,R,0.426,1
95.8,14.0,112.0,67.76666666666667,6.833333333333333,FC,3,2,L,L,0.823,2
87.8,41.0,66.4,72.3,7.1,SL,3,2,R,L,0.455,1
80.3,13.0,78.1,62.1,6.2,CU,1,1,R,L,0.471,1
78.6,31.0,71.0,49.6,8.0,ST,1,2,R,R,0.696,1
90.3,-8.0,91.4,82.6,8.2,SI,3,1,R,R,0.149,1
95.0,24.0,104.9,70.6,7.4,FF,2,0,R,L,1.3900166666666676,2
95.3,-10.0,100.2,64.3,5.4,FF,0,2,R,L,0.241,1
87.3,22.0,100.1,75.0,8.0,SL,1,0,R,L,0.58825,2
87.1,18.0,99.9,66.2,7.1,SL,0,2,L,L,0.444,2
83.4,34.0,100.8,74.5,7.6,SL,1,2,R,L,0.8860967741935484,3
94.0,25.0,81.8,70.3,6.8,SI,0,1,L,L,0.199,1
89.8,12.0,89.3,67.5,7.3,CH,0,1,L,R,0.707,1
82.7,13.0,89.2,79.3,8.0,FS,3,1,R,L,0.87,1
73.7,18.0,74.7,63.5,6.5,CU,0,1,R,L,0.883,1
96.7,14.0,82.9,69.2,6.1,FF,2,2,L,R,0.79,1
94.9,-13.0,103.2,78.9,7.5,FF,3,2,R,R,0.256,1
77.7,3.0,97.1,68.2,7.8,KC,1,1,L,R,0.445,1
83.1,20.0,101.6,73.1,7.2,FS,0,2,L,L,0.5503125,2
86.9,17.0,100.5,69.1,7.7,SL,0,1,R,R,0.499,1
94.8,8.0,102.8,71.7,6.2,FF,0,1,L,R,0.61,1
94.3,16.0,92.1,77.1,7.0,FF,2,2,R,R,0.818,1
91.5,23.0,68.8,67.2,6.9,FF,0,1,R,L,0.876,1
95.2,6.0,105.3,73.6,6.7,FF,0,0,L,R,0.547,1
91.0,7.0,95.7,74.5,7.4,FC,0,0,L,R,0.509,2
88.9,39.0,96.3,67.6,7.1,CH,1,2,L,R,0.098,3
87.3,27.0,94.9,72.2,8.2,SL,1,2,L,R,0.4635,2
95.2,20.0,103.2,71.2,8.0,FF,0,0,R,R,0.6610454545454546,2
93.8,13.0,90.1,76.2,7.0,FF,1,0,R,L,0.884,1
90.6,21.0,106.8,79.6,7.4,SI,2,1,R,L,1.2806415094339625,3
90.0,-5.0,95.7,75.5,6.5,SI,2,1,L,L,0.323,1
90.1,-42.0,50.3,64.5,6.8,SI,1,2,L,L,0.239,1
86.0,27.0,104.7,77.0,8.1,SL,2,2,R,R,2.0,3
90.0,17.0,77.7,71.6,7.7,SL,1,0,R,R,0.898,1
95.9,1.0,68.4,68.7,7.5,FF,1,0,L,R,0.14,1
86.0,-9.0,88.8,74.8,6.6,CU,0,1,R,R,0.15,1
78.1,-3.0,83.9,73.5,7.4,CU,0,2,R,L,0.109,1
89.1,10.0,95.5,65.7,6.7,SI,1,1,R,L,0.615,1
88.0,7.0,101.9,76.2,7.8,CH,0,0,L,R,0.616,2
79.7,25.0,100.8,68.3,8.066666666666666,CH,2,2,R,L,0.9614528301886794,2
91.0,24.0,96.1,80.4,7.5,SL,0,1,R,R,0.267,2
90.8,10.0,102.9,73.86666666666667,7.266666666666666,CH,0,1,L,R,0.766,2
88.1,18.0,109.1,79.9,7.1,SL,0,1,R,R,1.0173333333333334,2
88.2,14.0,73.1,69.2,6.1,SI,0,1,R,L,0.396,1
83.2,28.0,103.7,73.6,7.0,FC,0,0,R,L,1.517754098360656,3
96.7,26.0,104.5,74.5,6.6,FF,0,1,R,R,1.5924067796610166,3
88.6,8.0,102.7,70.8,7.4,SI,0,1,R,L,0.61,1
80.3,-13.0,95.7,70.4,7.1,CH,1,2,R,L,0.131,1
93.9,12.0,106.8,76.3,7.5,FF,3,0,L,R,0.935,1
82.8,29.0,98.4,71.1,7.4,FS,0,1,L,R,0.6871538461538464,3
95.2,1.0,100.6,69.1,6.4,SI,2,1,R,R,0.436,1
85.7,-5.0,100.9,74.86666666666667,7.5,SL,1,2,L,R,0.286,1
91.4,5.0,79.5,67.5,6.7,CH,1,1,L,R,0.23,1
95.6,14.0,96.1,73.4,6.8,FF,2,2,R,R,0.873,1
92.5,30.0,106.5,77.0,7.5,FF,2,1,R,R,1.733766666666667,3
92.8,20.0,106.9,75.9,7.4,FF,0,1,L,R,1.136,2
85.3,29.0,91.7,69.0,7.7,CH,1,2,L,R,0.128,2
86.8,31.0,99.7,73.3,7.9,FC,0,0,R,R,0.950714285714286,2
84.4,31.0,65.9,66.3,7.2,CH,1,2,L,R,0.851,1
90.8,25.0,77.9,74.0,6.3,FF,1,0,L,R,0.499,1
93.0,16.0,93.0,74.46666666666667,6.7,FF,3,2,R,R,0.775,1
80.1,35.0,97.5,63.23333333333333,7.8,SL,1,2,R,R,0.44075,3
77.9,24.0,93.0,76.86666666666667,7.5,KC,0,2,R,R,0.174,2
90.8,24.0,78.3,67.8,6.3,FF,1,1,L,R,0.65,1
91.3,25.0,68.7,67.4,7.0,FF,1,1,R,R,0.906,1
83.0,27.0,102.1,71.0,6.3,SL,2,1,L,R,1.1427317073170735,2
80.4,11.0,99.9,71.5,6.8,CU,1,1,L,R,0.87,1
89.4,1.0,95.8,66.7,7.0,FC,0,0,R,R,0.389,1
82.1,16.0,102.0,76.5,7.7,CU,0,2,L,R,0.566,1
87.5,-54.0,63.4,67.5,7.2,FC,2,2,R,R,0.292,1
94.3,7.0,94.5,64.5,5.7,FF,2,2,L,R,0.518,1
93.6,-2.0,97.9,63.4,5.4,FF,3,2,L,R,0.358,1
87.3,19.0,104.0,69.5,7.1,FC,1,1,R,R,0.6289230769230768,2
83.0,25.0,108.8,74.2,6.7,CH,2,2,L,R,1.9301290322580644,3
88.4,-8.0,98.2,71.6,7.0,FC,0,1,L,R,0.228,1
94.9,23.0,95.2,69.2,5.6,FF,1,2,L,R,0.208,2
77.6,41.0,101.5,76.6,7.2,CU,0,1,L,R,0.4118333333333333,3
85.3,26.0,104.7,69.8,7.9,FC,3,2,R,R,1.5924067796610166,3
68.6,16.0,81.3,63.1,7.0,ST,1,2,R,L,0.901,1
95.9,17.0,71.5,59.0,6.0,FF,0,0,R,L,0.635,1
96.5,20.0,102.9,67.5,6.0,FF,0,1,R,L,0.6610454545454546,2
81.1,17.0,107.8,74.9,7.3,ST,1,2,R,R,0.6762631578947369,2
92.6,36.0,103.2,72.9,7.6,FC,3,2,L,R,1.0794444444444449,3
91.9,-4.0,97.0,73.0,7.3,FF,0,0,L,R,0.371,1
79.2,-2.0,79.7,74.6,8.4,SV,0,0,R,R,0.148,1
94.0,9.0,102.3,71.8,6.8,SI,2,2,L,R,0.645,2
93.4,12.0,96.7,69.96666666666667,7.033333333333334,FC,1,1,R,R,0.898,2
80.8,12.0,105.8,71.1,7.5,KC,1,2,L,R,0.973,1
84.7,15.0,101.6,71.46666666666665,7.066666666666666,SL,2,2,R,R,0.661,1
94.6,-13.0,103.4,71.0,7.0,FF,3,2,L,R,0.256,1
91.7,-13.0,92.1,59.0,6.2,FC,2,2,R,R,0.147,1
100.1,10.0,105.9,68.4,7.8,FF,0,1,L,R,0.847,2
83.2,24.0,101.2,78.9,8.1,CH,1,1,R,L,0.90321875,3
91.9,46.0,68.6,65.3,5.6,SI,1,1,L,R,0.249,1
94.2,1.0,102.0,69.4,7.7,SI,0,1,R,R,0.528,1
85.3,9.0,74.6,74.6,8.0,CH,0,2,L,L,0.296,1
83.2,12.0,78.5,73.7,7.3,ST,2,2,R,L,0.414,1
94.2,25.0,75.2,75.2,7.4,SI,0,2,R,R,0.776,1
94.2,5.0,85.7,68.3,6.3,FF,0,0,L,L,0.403,1
96.9,10.0,107.3,71.53333333333333,6.866666666666667,SI,1,2,R,L,0.862,1
96.9,-14.0,99.5,70.9,7.3,SI,2,1,R,R,0.249,1
94.8,18.0,77.0,64.8,5.8,FC,0,2,L,R,0.888,1
97.7,44.0,67.1,70.2,6.1,SI,1,2,L,R,0.331,1
95.9,20.0,104.8,79.7,7.6,FF,1,2,R,R,0.8780000000000001,2
95.0,26.0,102.2,73.2,7.7,FF,0,1,R,R,1.1488,3
96.3,49.0,78.2,76.6,7.0,SI,1,1,R,R,0.1,1
91.3,22.0,106.1,71.0,7.4,SI,0,0,L,L,1.2899615384615388,3
90.1,25.0,105.1,73.5,8.5,CH,3,2,R,R,1.5759180327868858,3
81.2,9.0,110.6,68.96666666666665,7.599999999999999,CU,0,0,L,R,0.866,2
89.9,8.0,93.9,66.3,6.9,CH,2,2,L,R,0.562,2
81.5,8.0,95.0,69.0,6.5,CU,0,1,R,R,0.559,1
78.2,15.0,100.3,75.1,7.9,CU,0,1,R,L,0.672,2
84.0,20.0,109.1,80.0,6.9,FC,1,2,R,R,1.3296944444444447,2
96.4,25.0,76.6,63.5,5.8,SI,1,2,L,R,0.585,1
93.2,15.0,99.9,65.9,6.5,FF,0,2,R,L,0.672,1
93.7,26.0,110.1,77.1,7.4,SI,2,1,R,R,2.0,3
84.0,5.0,94.5,77.0,8.1,CH,2,1,R,L,0.518,2
93.7,33.0,73.6,69.2,7.0,SI,1,0,R,L,0.27,1
94.2,15.0,86.2,65.1,8.1,SI,3,1,L,R,0.908,1
93.6,8.0,108.6,78.9,7.1,SI,3,1,R,L,0.736,1
95.8,2.0,105.1,71.2,6.9,SI,1,1,R,R,0.527,1
81.3,22.0,88.3,66.5,8.1,CH,1,1,R,L,0.235,2
95.6,27.0,105.9,74.7,7.8,FF,1,0,L,R,1.693822222222222,3
83.3,12.0,95.5,78.3,7.5,CH,0,2,R,L,0.889,1
94.3,-25.0,92.7,74.16666666666667,7.099999999999999,FF,1,2,R,L,0.108,1
91.5,24.0,107.7,82.2,7.9,FF,3,2,R,L,1.8270857142857144,3
83.3,19.0,72.8,65.8,8.0,CH,1,2,R,L,0.855,1
96.3,2.0,97.1,67.2,7.0,FF,0,1,L,R,0.476,2
99.7,23.0,79.2,60.7,7.6,FF,1,2,R,R,0.677,1
95.0,-1.0,93.9,60.9,6.3,FF,0,1,L,R,0.344,1
89.6,-5.0,99.7,64.26666666666667,6.933333333333334,FS,1,1,L,R,0.34,1
81.8,14.0,102.0,72.5,7.7,SL,0,2,L,R,0.767,1
82.3,17.0,80.0,65.0,8.2,SL,0,1,R,R,0.914,1
87.0,1.0,98.2,66.2,7.3,SL,3,2,L,R,0.427,1
95.9,-27.0,62.5,66.2,7.3,SI,0,1,L,R,0.058,1
90.2,8.0,96.8,65.1,8.0,SL,0,0,R,R,0.535,1
95.3,23.0,104.8,69.2,7.4,SI,0,2,L,R,1.232761904761905,3
96.5,1.0,104.2,69.5,7.9,SI,2,2,R,R,0.443,2
96.4,-20.0,96.2,74.3,6.8,SI,3,2,R,R,0.157,1
87.5,7.0,101.1,70.1,7.1,FS,0,0,L,R,0.605,1
90.6,29.0,106.4,76.7,7.9,FC,1,2,R,R,1.7448749999999995,3
88.1,12.0,105.8,75.4,7.6,FS,0,0,L,R,0.973,1
96.8,-1.0,95.6,77.6,7.4,FF,2,2,R,R,0.438,1
96.6,13.0,95.9,62.7,6.1,FF,2,2,L,L,0.905,1
88.5,9.0,102.9,72.2,7.1,SL,1,1,R,L,0.725,1
73.3,5.0,105.7,74.4,7.8,CU,1,0,R,R,0.553,1
85.1,-11.0,96.9,69.3,6.9,FS,1,2,R,R,0.169,1
87.0,-8.0,103.0,81.5,8.4,CH,0,2,R,R,0.282,1
94.9,-60.0,73.0,54.7,5.1,FF,1,2,L,R,0.293,1
91.4,16.0,75.1,70.1,6.4,FF,0,1,R,R,0.706,1
85.3,-46.0,69.1,72.5,7.6,FS,0,1,L,R,0.193,1
94.0,22.0,69.8,64.1,6.0,SI,1,2,L,L,0.865,1
93.2,7.0,87.6,68.7,6.9,SI,0,2,L,L,0.492,1
91.2,16.0,83.9,68.7,6.5,FF,0,0,L,R,0.915,1
91.7,-38.0,91.4,73.9,6.5,FF,0,1,L,R,0.062,1
91.2,8.0,103.5,74.7,7.2,FF,0,0,R,R,0.641,1
81.6,22.0,101.4,75.9,8.3,SL,1,1,L,R,0.6972692307692306,2
92.2,-3.0,84.7,69.0,5.8,FF,3,2,L,R,0.148,1
89.2,21.0,99.2,75.0,7.5,FS,1,1,R,R,0.744,2
92.9,5.0,102.4,74.3,7.6,FF,3,1,R,L,0.606,1
82.9,33.0,94.7,72.0,8.1,SL,1,2,R,L,0.4146666666666666,3
81.7,33.0,98.7,72.5,7.5,SL,3,2,L,L,0.6876666666666665,2
86.6,21.0,73.1,62.3,7.4,FS,0,0,L,R,0.88,1
90.3,2.0,112.3,78.2,7.5,FF,2,0,R,L,0.538,1
91.8,29.0,71.9,70.1,7.2,SI,3,1,R,L,0.737,1
83.9,28.0,78.2,70.3,7.3,SL,2,1,L,L,0.254,2
93.6,32.0,100.6,73.3,6.5,SI,1,0,R,L,1.0173939393939393,3
85.4,29.0,70.5,72.1,7.5,CH,1,1,R,L,0.758,1
86.4,-10.0,87.7,65.7,6.1,CH,2,1,L,L,0.125,1
92.5,9.0,107.2,73.5,6.6,SI,0,0,R,L,0.761,2
89.4,11.0,109.6,76.33333333333333,7.566666666666666,SI,0,0,R,L,0.945,1
94.5,35.0,106.5,72.5,7.9,SI,3,2,L,R,1.6691052631578946,3
89.0,10.0,71.9,50.6,7.4,FS,0,1,L,R,0.272,1
96.7,-7.0,101.4,68.0,6.0,FF,2,2,L,R,0.306,1
91.4,28.0,99.2,77.0,7.4,FC,1,1,R,R,0.8101379310344828,2
87.4,-23.0,96.6,78.0,7.4,FC,1,0,L,R,0.179,1
80.4,14.0,93.9,68.9,7.1,CH,0,1,L,R,0.938,1
81.7,10.0,91.2,67.0,6.7,CH,1,2,L,R,0.509,1
90.2,32.0,97.6,74.2,7.5,FF,3,0,R,R,0.6898571428571427,3
95.7,14.0,105.6,72.6,6.1,FF,0,2,L,R,0.801,2
89.3,-4.0,89.8,68.6,7.5,FC,1,2,R,R,0.219,1
82.2,15.0,94.2,75.7,8.0,CH,0,2,L,R,0.846,1
91.1,-4.0,93.1,74.7,7.1,FF,1,0,L,R,0.229,1
87.0,9.0,108.8,78.5,7.4,FC,3,2,R,R,0.789,2
92.1,7.0,103.1,69.7,6.9,FF,2,1,R,R,0.624,1
92.3,21.0,72.0,56.5,6.3,FC,0,2,L,R,0.871,1
94.6,10.0,106.0,73.0,6.2,FF,0,1,R,R,0.847,1
93.2,8.0,102.3,71.7,6.5,FF,1,1,R,R,0.654,1
92.4,-1.0,97.8,69.4,7.3,FF,0,0,L,L,0.373,1
93.4,21.0,108.6,82.5,8.2,FF,0,2,R,L,1.6336060606060607,2
90.8,11.0,104.6,69.7,7.4,SI,1,0,R,R,0.917,1
82.9,9.0,98.7,75.3,7.5,CH,1,0,L,R,0.636,1
81.5,18.0,98.5,65.1,6.4,SL,0,2,L,L,0.39,2
93.6,17.0,106.9,71.5,7.5,FF,3,1,R,L,0.6529230769230769,2
93.8,16.0,102.2,73.1,6.8,FF,1,2,L,R,0.566,2
87.4,-10.0,104.3,73.4,6.8,SI,2,2,R,R,0.29,1
95.2,-2.0,77.5,62.4,6.9,FF,2,2,R,L,0.111,1
91.3,-20.0,96.5,69.8,7.2,SI,1,2,L,R,0.144,1
92.9,11.0,108.7,74.5,8.3,SI,2,2,R,R,0.948,1
86.6,35.0,107.3,75.3,7.9,SL,1,0,R,R,1.6691052631578946,3
82.4,-3.0,95.3,63.1,7.2,FS,1,1,R,R,0.303,1
86.8,15.0,108.4,74.8,7.833333333333333,SL,0,0,R,R,0.717,2
82.7,19.0,89.8,70.1,8.6,FS,2,1,L,R,0.422,2
93.2,33.0,101.3,75.6,6.8,FF,1,2,R,R,0.9896129032258064,3
85.8,3.0,99.3,73.8,7.4,SL,2,0,L,R,0.488,2
80.0,13.0,98.9,75.4,7.2,ST,1,0,L,R,0.902,1
94.4,1.0,99.0,67.43333333333334,6.233333333333333,FF,0,0,R,L,0.448,2
86.7,6.0,111.3,73.3,7.8999999999999995,CH,1,1,R,L,0.656,1
93.5,21.0,105.6,75.4,7.1,FF,0,0,R,R,1.2069696969696966,2
